recipient_location_id,name,active,recipient_id,address_id,category,textsearch,v1_id,phone,rec_name,created_at,updated_at,o_textsearch,line1,line2,city,state,census_tract_num,census_match,Updated Address?,Census/Address Match Type,Census State #,Census County#,Census Block#,,zip,geolocation,created_at_1,updated_at_1,textsearch_1,active_1,latitude,longitude,neighborhood,override,organization_size,clients,client_zipcode,links,comments,zip_poverty_rate,zip_median_income,zip_food_access,zip_food_access_rounded,1-low 2-ex. low,census_low_access,census_extremely_low_access,census_income,census_poverty_rate,urban_census_tract
227,Food Pantry,t,139,499,,,116,,Our Lady of Grace,17:14.5,17:14.5,grace':4A 'ladi':2A,310 Kane Blvd,,Pittsburgh,PA,470300,Match,,Exact,42,3,2015,,15243,0101000020E61000008CA19C68570554C0C190D5AD9E2F4440,17:14.5,39:47.9,,t,40.372,-80.0835,Pittsburgh,f,,Woodville,15243,https://www.olgscott.org/apps/pages/index.jsp?uREC_ID=454432&type=d&pREC_ID=982524,,4.7,82287,1.58694568,2,,1,0,76063,8.5,1
132,,t,76,404,,,331,,Foster Love Project,17:13.6,17:13.6,foster':1A 'love':2A 'project':3A,2865 Espy Ave,,Pittsburgh,PA,472100,Match,,Exact,42,3,1024,,15216,0101000020E61000001C25AFCE310254C010751F80D4324440,17:13.6,38:58.9,,t,40.3971,-80.0343,Pittsburgh,f,,"Dormont, South Hills",15216,http://www.fosterloveproject.org/donation-center.html,Free Donation Center,9.2,56470,0.89593979,1,,1,0,62083,10.7,1
310,Mt Lebanon,t,199,582,,,197,,Twin Towers Apartments,17:15.3,17:15.3,apart':3A 'tower':2A 'twin':1A,314 Washington Rd,,South Hills,PA,473100,Match,,Exact,42,3,5012,,15216,0101000020E6100000978BF84ECC0254C0DA03ADC090314440,17:15.3,40:31.5,,t,40.3872,-80.0437,South Hills,f,,South Hills,15216,https://www.apartments.com/twin-towers-pittsburgh-pa/hcq1nj1/,,9.2,56470,0.99666352,1,,1,0,90694,4.5,1
273,Mt. Lebanon,t,167,545,,,215,,Salvation Army,17:14.9,17:14.9,armi':2A 'salvat':1A,1060 McNeilly Road,,Pittsburgh,PA,473300,Match,,Exact,42,3,1000,,15226,0101000020E610000078781D12A80154C0103E581FD3314440,17:14.9,36:31.9,,t,40.3893,-80.0259,Pittsburgh,t,,Pittsburgh,15102 15129 15210 15211 15216 15226 15228 15234 15241 15243,https://wpa.salvationarmy.org/WesternPennsylvania/pittsburgh-temple,zipcodes are accurate,2.2,48450,1.188286,1,,1,0,93859,7.8,1
290,Mt Lebanon,t,179,562,,,199,,St Thomas Moore,17:15.1,17:15.1,moor':3A 'st':1A 'thoma':2A,1000 Oxford Drive,,Bethel Park,PA,475101,Match,,Exact,42,3,4012,,15102,0101000020E6100000F7CC9200350354C00725CCB4FD2B4440,17:15.1,40:20.9,,t,40.3437,-80.0501,Bethel Park,f,,Bethel Park,15102,https://www.stmpgh.org/about-us/,,5.3,72662,1.4389793,1,,1,0,76611,7.5,1
196,Bethel St. Clair,t,122,468,,,273,,Meals on Wheels,17:14.3,17:14.3,meal':1A 'wheel':3A,2999 Bethel Church Rd,,Bethel Park,PA,475200,Match,,Exact,42,3,2028,,15102,0101000020E6100000F6C7DE01120354C06AD7763C062B4440,17:14.3,39:32.1,,t,40.3363,-80.0468,Bethel Park,t,,"Glen Osborne, Sewickley, Glenfield, Bellevue, Avalon, Emsworth, Ben Avon Heights, Ben Avon, Leetsdale, Edgeworth, Ambridge, Kilbuck, Ohio, Aleppo, Sewickley Heights, West View",15202,http://mealsonwheelssouthwestpa.com/Kitchens.asp,"Meals On Wheels move around places, b ut we can see they work on where according to these lists",10.6,46541,0.89593979,1,,1,1,82113,5.6,1
286,Bethel Park,t,176,558,,,137,,South Hills Interfaith Ministries,17:15.0,17:15.0,hill':2A 'interfaith':3A 'ministri':4A 'south':1A,5301 Park Ave,,Bethel Park,PA,475301,Match,,Exact,42,3,2003,,15102,0101000020E610000087BF266BD40154C0042159C0042A4440,17:15.0,40:18.5,,t,40.3283,-80.0286,Bethel Park,f,500,South Hills,15102,http://shimcares.org/about/meet-your-neighbors/,,5.3,72662,1.4389793,1,,1,0,68535,3.2,1
197,Castle Shannon,t,122,469,,,309,,Meals on Wheels,17:14.3,17:14.3,meal':1A 'wheel':3A,935 Pine Ave,,Pittsburgh,PA,476100,Match,,Exact,42,3,3019,,15234,0101000020E610000073E0B9187D0154C09118AEF8F82E4440,17:14.3,39:32.6,,t,40.3663,-80.0225,Pittsburgh,t,,"Glen Osborne, Sewickley, Glenfield, Bellevue, Avalon, Emsworth, Ben Avon Heights, Ben Avon, Leetsdale, Edgeworth, Ambridge, Kilbuck, Ohio, Aleppo, Sewickley Heights, West View",15202,http://mealsonwheelssouthwestpa.com/Kitchens.asp,"Meals On Wheels move around places, b ut we can see they work on where according to these lists",10.6,46541,0.89593979,1,,1,0,62471,17.3,1
287,Prospect Park,t,176,559,,,138,,South Hills Interfaith Ministries,17:15.0,17:15.0,hill':2A 'interfaith':3A 'ministri':4A 'south':1A,1450 Maple Drive # 6,,Pittsburgh,PA,477300,Match,,Exact,42,3,1003,,15227,0101000020E610000040F67AF7C7FD53C07BDAE1AFC92E4440,17:15.1,40:19.1,,t,40.3655,-79.9653,Knoxville,f,500,South Hills,15102,http://shimcares.org/about/meet-your-neighbors/,,5.3,72662,1.4389793,1,,1,1,59841,15.2,1
338,,t,217,610,,,174,,Whitehall Church of Christ,17:15.5,17:15.5,christ':4A 'church':2A 'whitehal':1A,"215 Streets Run Rd,",,Pittsburgh,PA,477300,Match,,Exact,42,3,5017,,15236,0101000020E6100000B0C91AF510FF53C0B81E85EB512C4440,17:15.5,40:47.6,,t,40.3462,-79.9854,Pittsburgh,f,,South Hills,15236,http://whitehallchurchofchrist.com/contact/maps-directions/,,6.7,61883,1.36398363,1,,1,1,59841,15.2,1
36,Baldwin Towers,t,6,308,,,325,,AHG,17:12.7,17:12.7,ahg':1A,200 Knoedler Rd,,Whitehall,PA,480101,No_Match,,,42,3,,,15236,0101000020E610000090831266DAFE53C0D656EC2FBB2B4440,17:12.7,38:07.6,,t,40.3416,-79.9821,Pittsburgh,f,,Cranberry,16066,https://www.americanheritagegirls.org/find-troop-location/,,3.1,103431,1.62762716,2,,1,1,62169,17.8,1
67,,t,23,339,,,297,,Baldwin United Presbyterian Church,17:13.0,17:13.0,baldwin':1A 'church':4A 'presbyterian':3A 'unit':2A,200 Knoedler Rd,,Pittsburgh,PA,480101,Match,,Exact,42,3,4007,,15236,0101000020E610000090831279E5FE53C0658A2304CF2B4440,17:13.0,02:58.3,,t,40.3423,-79.9828,Pittsburgh,t,,Baldwin,15236,https://www.baldwinupchurch.org/contact-us,Adult Painting Class,6.7,61883,0.56224871,1,,1,1,62169,17.8,1
292,,t,181,564,,,140,,St. Elizabeth's,17:15.1,17:15.1,elizabeth':2A 'st':1A,1 Grove Place,,Pittsburgh,PA,480200,Match,,Exact,42,3,3010,,15236,0101000020E6100000609335EA21FE53C0556AF6402B2C4440,17:15.1,40:21.8,,t,40.3451,-79.9708,Pittsburgh,f,1200,South Hills,15236,http://www.st-elizabeth.org/,,6.7,61883,1.36398363,1,,1,0,74397,3.3,1
340,,t,219,612,,,150,,Wilkinsburg Free Store,17:15.5,17:15.5,free':2A 'store':3A 'wilkinsburg':1A,619 Penn Avenue,,Pittsburgh,PA,480300,Match,,Non_Exact,42,3,1004,,15221,0101000020E61000004B02D4D4B2F953C0B9AAECBB22384440,17:15.5,40:48.7,,t,40.4386,-79.9015,Pittsburgh,f,100,Wilkinsburg,15221,https://www.freestorewilkinsburg.org/,,19.7,40275,1.01005951,1,,1,0,70000,2.8,1
89,Mt. Oliver,t,41,361,,,54,,CHP Family Care Connection (Hilltop Fcc),17:13.2,17:13.2,care':3A 'chp':1A 'connect':4A 'famili':2A 'fcc':6A 'hilltop':5A,1630 Arlington Ave,,Mt. Oliver,PA,481000,Match,,Exact,42,3,1007,,15210,0101000020E6100000FEF15EB532FF53C07E74EACA67354440,17:13.2,38:35.6,,t,40.4172,-79.9875,Pittsburgh,f,60,Mt. Oliver,15210,http://www.chp.edu/locations/dms-chp-fccc-mt-oliver,,24.7,36649,1.7426174,2,,1,0,36052,34.9,1
122,Mt. Oliver,t,67,394,,,289,,Economic Development South,17:13.5,17:13.5,develop':2A 'econom':1A 'south':3A,212 Brownsville Rd,,Pittsburgh,PA,481000,No_Match,,,42,3,,,15210,0101000020E61000008C4AEA0434FF53C037548CF337354440,17:13.5,38:53.5,,t,40.4158,-79.9875,Pittsburgh,f,,Pittsburgh,15210,https://econdevsouth.org/about/,,24.7,36649,1.19333944,1,,1,0,36052,34.9,1
48,Steel Valley Family Center,t,8,320,,,30,,AIU,17:12.8,17:12.8,aiu':1A,304 East 8th Avenue,,Homestead,PA,482500,Match,,Non_Exact,42,3,1033,,15120,0101000020E610000090D0361C2CFA53C04D8AF1BE36344440,17:12.8,02:52.8,,t,40.4079,-79.9089,Homestead,t,225,Homestead,15120,https://www.aiu3.net/,School Located in Lincoln Park,13.5,42157,1.40193419,1,,1,0,68233,10.2,1
181,Homestead,t,108,453,,,92,,Life Span,17:14.1,17:14.1,life':1A 'span':2A,314 E 8th Ave,,Homestead,PA,482500,Match,,Non_Exact,42,3,1033,,15120,0101000020E6100000A31EA2D11DFA53C087C43D963E344440,17:14.1,39:24.0,,t,40.4082,-79.9081,Homestead,f,125,Homestead (Southern Allegheny County),15120,https://www.lifespanpa.org/Senior-Community-Center-Locations,Heritage House Resource Center,13.5,42157,1.15066501,1,,1,0,68233,10.2,1
17,Homestead Apartments,t,5,289,,,14,,ACHA,17:12.4,17:12.4,acha':1A,411 E. Eighth Avenue,,Homestead,PA,483800,Match,,Non_Exact,42,3,2008,,15120,0101000020E61000007C0A80F10CFA53C03F52448655344440,17:12.5,37:57.1,,t,40.4089,-79.907,Homestead,f,290,Allegheny County,15120,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,13.5,42157,1.15066501,1,,0,0,31098,26.6,1
277,Steel Valley,t,167,549,,,126,,Salvation Army,17:14.9,17:14.9,armi':2A 'salvat':1A,104 E. Ninth Ave,,Homestead,PA,483800,Tie,,,42,3,,,15120,0101000020E6100000EE42739D46FA53C0C780ECF5EE334440,17:15.0,40:13.4,,t,40.4057,-79.9106,Homestead,f,15,Homestead,15120,https://wpa.salvationarmy.org/WesternPennsylvania/steel-valley,,13.5,42157,1.15066501,1,,0,0,31098,26.6,1
159,,t,86,431,,,85,,Homestead House,17:13.9,17:13.9,homestead':1A 'hous':2A,1800 West Street,,Homestead,PA,484600,No_Match,,,42,3,,,15120,0101000020E6100000D808C4CAEEF953C0F08F9FB82F334440,17:13.9,04:35.7,,t,40.3999,-79.9052,Homestead,t,,Homestead,15120,,No specific information found on web,13.5,42157,1.15066501,1,,1,0,60714,7.7,1
14,Harry S. Truman (duquesne),t,5,286,,,12,,ACHA,17:12.4,17:12.4,acha':1A,25 N 2nd St,,Duquesne,PA,486700,Match,,Exact,42,3,2011,,15110,0101000020E610000000917E333FF653C0B2F29575DE2F4440,17:12.5,16:03.4,,t,40.374,-79.8476,Duquesne,t,,Allegheny County,15110,http://www.achsng.com/sites.asp?id=42,Offers housing service to Allegheny County. Service Area varies,40.2,21495,1.00000002,1,,1,0,20144,50.4,1
64,Duquesne,t,20,336,,,341,,Auberle Family Shelter : Duquesne,17:12.9,17:12.9,auberl':1A 'duquesn':4A 'famili':2A 'shelter':3A,122 S 3rd St,,Duquesne,PA,486800,Match,,Exact,42,3,1015,,15110,0101000020E6100000C32ADEC83CF653C0C85EEFFE782F4440,17:13.0,38:22.7,,t,40.3709,-79.8475,Duquesne,f,,McKeesport,15132,https://www.auberle.org/ourimpact,McKeesport is Auberle's main area,31.7,27700,1.23166356,1,,1,0,31429,31.1,1
113,,t,62,385,,,205,,Duquesne Family Support Center,17:13.4,17:13.4,center':4A 'duquesn':1A 'famili':2A 'support':3A,1 Library Place,,Duquesne,PA,486800,Match,,Exact,42,3,1019,,15110,0101000020E6100000DC291DACFFF553C024D1CB28962F4440,17:13.4,38:48.7,,t,40.3718,-79.8437,Duquesne,f,,Duquesne/West Mifflin,15110,https://pa211sw.communityos.org/zf/profile/program/id/410837,,40.2,21495,0.17185652,0,,1,0,31429,31.1,1
387,Duquesne Family Center,t,8,5044,,,,1.41E+10,AIU,17:12.8,17:12.8,aiu':1A,"300 Kennedy Ave., Room 3043",,Duquesne,PA,486800,Match,,Non_Exact,42,3,1012,,15110,0101000020E6100000070143A044F653C0F6FFBB4F9F2F4440,34:05.9,34:05.9,,t,40.372,-79.8479,Kennedy Avenue,f,,Duquene,15110,http://www.alleghenycountyfamilysupport.org/wp-content/uploads/Duquesne-FCnews_May2016.pdf,Duquene Family Center,40.2,21495,1.19333944,1,,1,0,31429,31.1,1
24,Orchard Park,t,5,296,,,279,,ACHA,17:12.4,17:12.4,acha':1A,1001 Ridge St,,Duquesne,PA,486900,No_Match,Orchard Street,,42,3,,,15110,0101000020E6100000AD510FD1E8F653C01B2FDD2406314440,17:12.6,38:01.0,,t,40.383,-79.858,Duquesne,f,,Allegheny County,15110,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,40.2,21495,1.10120667,1,,1,0,27333,43.4,1
33,West Mifflin Manor,t,5,305,,,291,,ACHA,17:12.4,17:12.4,acha':1A,2400 Sharp Ave,,West Mifflin,PA,488400,Match,,Exact,42,3,4001,,15122,0101000020E6100000A7CB6262F3F753C0DF37BEF6CC2E4440,17:12.7,38:06.0,,t,40.3656,-79.8742,West Mifflin,f,,Allegheny County,15122,http://www.achsng.com/sites.asp?id=43,Offers housing service to Allegheny County. Service Area varies,13.3,47436,0.75478657,1,,1,0,63808,8.6,1
335,West Mifflin,t,214,607,,,161,,Walnut Grove Assembly of God,17:15.5,17:15.5,assembl':3A 'god':5A 'grove':2A 'walnut':1A,44 Adams Ave,,West Mifflin,PA,488500,No_Match,,,42,3,,,15122,0101000020E61000007C444C8924FA53C0F6285C8FC22D4440,17:15.5,40:46.1,,t,40.3575,-79.9085,West Mifflin,f,,West Mifflin,15122,http://www.wgag.org/contact-us,,13.3,47436,1.38635022,1,,1,0,62450,9.2,1
282,South Park Twnshp,t,172,554,,,135,,Shiloh Baptist Church,17:15.0,17:15.0,baptist':2A 'church':3A 'shiloh':1A,"2624 Brandis St,",,South Park,PA,490002,No_Match,,,42,3,,,15129,0101000020E6100000CD751A69A90054C077A1B94E23254440,17:15.0,40:16.4,,t,40.2901,-80.0103,South Park Township,f,,South Hills,15129,http://www.encountershiloh.org/about/,,6.3,65038,1.9891759,2,,1,1,64138,7.2,1
200,South Park,t,122,472,,,276,,Meals on Wheels,17:14.3,17:14.3,meal':1A 'wheel':3A,6810 Hilldale Dr,,Pittsburgh,PA,490003,Match,,Exact,42,3,3008,,15236,0101000020E610000032384A5E9DFF53C046425BCEA5284440,17:14.3,39:34.2,,t,40.3176,-79.994,Pittsburgh,f,,"Glen Osborne, Sewickley, Glenfield, Bellevue, Avalon, Emsworth, Ben Avon Heights, Ben Avon, Leetsdale, Edgeworth, Ambridge, Kilbuck, Ohio, Aleppo, Sewickley Heights, West View",15202,http://mealsonwheelssouthwestpa.com/Kitchens.asp,"Meals On Wheels move around places, b ut we can see they work on where according to these lists",10.6,46541,0.89593979,1,,1,1,92446,10.5,1
385,,t,250,5032,,,,,Pine Run Church,34:44.1,34:44.1,church':3A 'pine':1A 'run':2A,901 North 6th Street,,Clairton,PA,492700,Match,,Exact,42,3,3026,,15025,0101000020E61000007B29E1AE83F953C0EE0B433FAE274440,35:51.1,35:51.1,,t,40.31,-79.8987,Clairton,f,,Clairton,15025,https://pinerunchurch.wordpress.com/,,30,53573,0.76708658,1,,1,0,51528,22.3,1
11,George Washington Carver Hall,t,5,283,,,2,,ACHA,17:12.4,17:12.4,acha':1A,565 Reed Street,,Clairton,PA,492800,Match,,Exact,42,3,2013,,15025,0101000020E6100000060DFD135CF853C0B6F3FDD478254440,17:12.5,37:54.1,,t,40.2928,-79.8806,Reed Street,f,78.75,Allegheny County,15025,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,30,53573,1.85545792,2,,1,1,45556,35.7,1
21,Millvue Acres,t,5,293,,,3,,ACHA,17:12.4,17:12.4,acha':1A,Marion Circle,,Clairton,PA,492800,No_Match,1410 Marion Circle,,42,3,,,15025,0101000020E6100000352905DD5EFA53C0D942908312264440,17:12.6,37:59.4,,t,40.2974,-79.912,Allegheny County,f,50,Allegheny County,15025,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,14.4,53573,1.85545792,2,,1,1,45556,35.7,1
42,Clairton Family Center,t,8,314,,,28,,AIU,17:12.8,17:12.8,aiu':1A,734 Miller Ave,,Clairton,PA,492800,Match,,Exact,42,3,2044,,15025,0101000020E6100000EAEC647094F853C01B12F758FA244440,17:12.8,38:10.8,,t,40.2889,-79.8841,Clairton,f,60,Clairton,15205,http://www.alleghenycountyfamilysupport.org/contact-us/contact-a-center/,Clairton Family Center,11.6,52964,1.26351352,1,,1,1,45556,35.7,1
134,,t,78,406,,,277,,Glassport Food Pantry,17:13.6,17:13.6,food':2A 'glassport':1A 'pantri':3A,516 Monongahela Rd,,Glassport,PA,499400,Match,,Non_Exact,42,3,3011,,15045,0101000020E6100000890CAB7823F953C092E86514CB294440,17:13.6,38:59.9,,t,40.3265,-79.8928,Glassport,f,,Glassport,15045,http://glassportag.webs.com/,,14.3,37982,1.58694568,2,,1,0,39598,15.1,1
352,Mckeesport,t,228,624,,,93,,wheels,17:15.6,17:15.6,wheel':1A,4313 Walnut Street,Suite 370,McKeesport,PA,501000,Match,,Exact,42,3,1004,,15132,0101000020E610000081785DBF60F553C062BEBC00FB284440,17:15.6,40:55.2,,t,40.3202,-79.834,McKeesport,f,,McKeesport,15132,,No specific information found on web,31.7,27700,1.06357444,1,,0,0,45385,17.8,1
362,McKeesport,t,108,4544,,,,1.41E+10,Life Span,17:14.1,17:14.1,life':1A 'span':2A,4313 Walnut Street,Suite 370,McKeesport,PA,501000,Match,,Exact,42,3,1004,,15132,0101000020E6100000B76922226BF553C0D15790662C294440,26:16.5,26:16.5,,t,40.3217,-79.8347,McKeesport,f,200,McKeesport (Southern Allegheny County),15132,https://www.lifespanpa.org/Senior-Community-Center-Locations,Mon Valley @ Olympia Resource Center,31.7,27700,1.06357444,1,,0,0,45385,17.8,1
218,,t,132,490,,,110,,New Life Fellowship,17:14.4,17:14.4,fellowship':3A 'life':2A 'new':1A,541 Chicora St,,East McKeesport,PA,507000,Match,,Exact,42,3,2032,,15035,0101000020E61000002849D74CBEF353C0B7973446EB304440,17:14.4,39:43.4,,t,40.3822,-79.8085,East McKeesport,f,,McKeesport,15035,http://www.nlfpittsburgh.com/get-involved/,,9.6,41081,1.02327515,1,,1,0,57125,12,1
35,Allegheny Independence House (Wilmerding),t,6,307,,,355,,AHG,17:12.7,17:12.7,ahg':1A,210 Marguerite Ave,,Wilmerding,PA,508000,Match,,Exact,42,3,2008,,15148,0101000020E6100000D2FBC6D79EF353C0518369183E324440,17:12.7,38:07.1,,t,40.3925,-79.8066,Wilmerding,f,,Wexford,15090,https://www.americanheritagegirls.org/find-troop-location/,Collaborates with churches in Pittsburgh. Orchard Hill church is one of them,3.1,111636,1.78874282,2,,1,0,32907,29.5,1
43,East Allegheny (Wilmerding),t,8,315,,,228,,AIU,17:12.8,17:12.8,aiu':1A,200 Westinghouse Ave,,Wilmerding,PA,508000,Match,,Exact,42,3,2028,,15148,0101000020E6100000C746205ED7F353C060CD018239324440,17:12.8,38:11.3,,t,40.3924,-79.81,Wilmerding,f,,Wilmerding,15148,http://www.alleghenycountyfamilysupport.org/wp-content/uploads/EastAllegheny-FCnews-June2017.pdf,East Allegheny Family Center,23.8,29982,1.10120667,1,,1,0,32907,29.5,1
121,Wilmerding Apartments,t,66,393,,,219,,Eastern Area Adult Services,17:13.5,17:13.5,adult':3A 'area':2A 'eastern':1A 'servic':4A,314 Commerce St,,Wilmerding,PA,508000,No_Match,,,42,3,,,15148,0101000020E61000006FD8B628B3F353C04A7B832F4C324440,17:13.5,38:53.2,,t,40.3929,-79.8078,Wilmerding,f,,Wilmerding,15148,http://eaas.net/contact-us/,,23.8,29982,0.93564289,1,,1,0,32907,29.5,1
19,John Fraser Hall,t,5,291,,,19,,ACHA,17:12.4,17:12.4,acha':1A,500 Hunter Street,,Turtle Creek,PA,509400,Match,,Exact,42,3,5028,,15145,0101000020E61000002254A9D903F553C01CB1169F02344440,17:12.5,37:58.4,,t,40.4063,-79.8284,Turtle Creek,f,90,Allegheny County,15145,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,21.6,36767,1.75533791,2,,1,1,50685,23,1
88,Turtle Creek,t,40,360,,,216,,CHP Family Care Connection,17:13.2,17:13.2,care':3A 'chp':1A 'connect':4A 'famili':2A,116 Grant St,,Turtle Creek,PA,509400,Match,,Exact,42,3,4011,,15145,0101000020E6100000883DEDE4E3F453C0B5D91B5FE2334440,17:13.2,24:18.9,,t,40.4053,-79.8264,Turtle Creek,t,,Turtle Creek,15219,http://www.chp.edu/locations/dms-chp-fccc-turtle-creek,,37.2,21795,0.93564289,1,,1,1,50685,23,1
120,Turtle Creek Senior Center,t,66,392,,,61,,Eastern Area Adult Services,17:13.5,17:13.5,adult':3A 'area':2A 'eastern':1A 'servic':4A,519 Penn Avenue,,Turtle Creek,PA,509400,Match,,Exact,42,3,5042,,15145,0101000020E6100000FB7953910AF553C05DFE43FAED334440,17:13.5,38:52.7,,t,40.4057,-79.8288,Turtle Creek,f,,Turtle Creek,15145,http://eaas.net/turtle-creek-center/,,21.6,36767,1.26351352,1,,1,1,50685,23,1
27,Prospect Terrace,t,5,299,,,13,,ACHA,17:12.4,17:12.4,acha':1A,Prospect Drive East,,East Pittsburgh,PA,510000,No_Match,29 Prospect St,,42,3,,,15112,0101000020E610000039B4C876BEF553C04FAF946588334440,17:12.6,38:02.8,,t,40.4026,-79.8398,Pennsylvania,f,290,Allegheny County,15112,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,21.7,32406,1.10120667,1,,1,1,35536,29.7,1
137,Gospel Tabernacle,t,81,409,,,222,,Gospel Tabernacle Church,17:13.7,17:13.7,church':3A 'gospel':1A 'tabernacl':2A,623 S Main Street,,Pittsburgh,PA,510000,Match,,Non_Exact,42,3,2024,,15220,0101000020E610000063450DA6610254C0CEC7B5A162384440,17:13.7,39:01.8,,t,40.4405,-80.0372,Elliott,f,,"Elliott, West End",15220,https://www.yellowpages.com/pittsburgh-pa/mip/pittsburgh-gospel-tabernacle-462755919,,19.6,28386,1.31421178,1,,1,1,35536,29.7,1
188,,t,114,460,,,97,,Linden Elementary,17:14.2,17:14.2,elementari':2A 'linden':1A,725 S Linden Ave,,Pittsburgh,PA,510000,Match,,Non_Exact,42,3,1014,,15208,0101000020E6100000E9263108ACFA53C07008556AF6384440,17:14.2,39:27.7,,t,40.445,-79.9167,Point Breeze,f,,Point Breeze,15208,https://www.niche.com/k12/linden-elementary-school-pittsburgh-pa/,,28.6,34655,0.72611765,1,,1,1,35536,29.7,1
236,,t,148,508,,,203,,Pittsburgh Gospel Tabernacle Church,17:14.6,17:14.6,church':4A 'gospel':2A 'pittsburgh':1A 'tabernacl':3A,623 S. Main St.,,Pittsburgh,PA,510000,Match,,Non_Exact,42,3,2024,,15220,0101000020E610000063450DA6610254C0CEC7B5A162384440,17:14.6,39:52.8,,t,40.4405,-80.0372,Elliott,f,,West End,15220,http://liferecoverygroups.com/locations/pittsburgh-gospel-tabernacle-church/,,19.6,28386,1.31421178,1,,1,1,35536,29.7,1
345,,t,224,617,,,153,,Word And Worship Church Food Pantry,17:15.6,17:15.6,church':4A 'food':5A 'pantri':6A 'word':1A 'worship':3A,1200 Wolfe Ave,,North Braddock,PA,512000,Match,,Non_Exact,42,3,2027,,15104,0101000020E61000002A52616C21F653C0EB73B515FB334440,17:15.6,40:51.5,,t,40.4061,-79.8458,Braddock,f,100,"North Braddock, Braddock, East Pittsburgh, East McKeesport, Rankin, Braddock Hills, Forest Hills, Wilkins Township, Penn Hills, Monroeville, McKeesport, White Oak, North Versailles, Murrysville, Swissvale, Edgewood, Homestead, Delmont, Export, Verona, Plum Trafford, Wilmerding, Pitcairn, Turtle Creek, Churchill, Penn",15104,https://pa211sw.communityos.org/zf/profile/service/id/873546,,33.4,25800,1.40613721,1,,1,1,53415,12.6,1
10,General Braddock Towers,t,5,282,,,9,,ACHA,17:12.4,17:12.4,acha':1A,620 Sixth Street,,Braddock,PA,512800,Match,,Exact,42,3,1014,,15104,0101000020E6100000F623456458F753C02B8716D9CE334440,17:12.4,37:53.6,,t,40.4048,-79.8648,Braddock,f,200,Allegheny County,15104,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,33.4,25800,1.40613721,1,,1,0,21607,44.9,1
20,Mapleview Terrace,t,5,292,,,11,,ACHA,17:12.4,17:12.4,acha':1A,Mapleview Drive,,Braddock,PA,513800,No_Match,8 Mapleview Drive,,42,3,,,15104,0101000020E6100000E59B6D6E4CF753C047C9AB730C344440,17:12.6,37:58.9,,t,40.4066,-79.864,Allegheny County,f,90,Allegheny County,15104,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,33.4,25800,1.40613721,1,,1,0,24313,36.3,1
76,,t,32,348,,,44,,Braddock Free Store,17:13.1,17:13.1,braddock':1A 'free':2A 'store':3A,420 Braddock Ave,,Braddock,PA,513800,Match,,Exact,42,3,2015,,15104,0101000020E610000096ECD808C4F753C016FBCBEEC9334440,17:13.1,38:29.1,,t,40.4046,-79.8713,Braddock,f,1600,Braddock,15104,https://www.freestore15104.org/,,33.4,25800,1.01005951,1,,1,0,24313,36.3,1
78,,t,34,350,,,46,,Braddock Youth Project,17:13.1,17:13.1,braddock':1A 'project':3A 'youth':2A,416 Library Street,,Braddock,PA,513800,Match,,Exact,42,3,2038,,15104,0101000020E610000025404D2D5BF753C0018750A566334440,17:13.1,38:30.1,,t,40.4016,-79.8649,Braddock,f,,Braddock,15104,http://braddockyouth.org/contact-us/,Nyia Page community center,33.4,25800,0.17185652,0,,1,0,24313,36.3,1
85,Braddock,t,40,357,,,51,,CHP Family Care Connection,17:13.2,17:13.2,care':3A 'chp':1A 'connect':4A 'famili':2A,849 Braddock Ave.,,Braddock,PA,513800,Match,,Exact,42,3,2038,,15104,0101000020E61000003AAFB14B54F753C017BCE82B48334440,17:13.2,38:33.6,,t,40.4006,-79.8645,Braddock,f,360,Braddock,15104,http://www.chp.edu/locations/dms-chp-fccc-braddock,,33.4,25800,0.61441231,1,,1,0,24313,36.3,1
87,Rankin,t,40,359,,,52,,CHP Family Care Connection,17:13.2,17:13.2,care':3A 'chp':1A 'connect':4A 'famili':2A,230 Third St.,,Rankin,PA,513800,Match,,Exact,42,3,3012,,15104,0101000020E6100000B83B6BB75DF853C01B9E5E29CB344440,17:13.2,38:34.6,,t,40.4124,-79.8807,Rankin,f,225,Rankin,15104,http://www.chp.edu/locations/dms-chp-fccc-rankin,,33.4,25800,0.67272029,1,,1,0,24313,36.3,1
253,,t,159,525,,,123,,Rankin Christian Center,17:14.8,17:14.8,center':3A 'christian':2A 'rankin':1A,230 3rd Street,,Rankin,PA,513800,Match,,Exact,42,3,3012,,15104,0101000020E6100000B83B6BB75DF853C01B9E5E29CB344440,17:14.8,40:00.8,,t,40.4124,-79.8807,Rankin,f,540,Rankin,15104,https://www.rankinchristiancenter.org/about-rcc/,,33.4,25800,1.40613721,1,,1,0,24313,36.3,1
